,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,head_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742132531432945,-0.0010729173475983321,0.5266534770109252,1.4024675892282357,0.47965148208640285,-0.18450606955690174,-0.13742702581657934,0.06482857933138744,0.003800354696138112,-0.581387799829323,1.4244226643474345,-0.7822216734613764,-0.2170467093543006,0.17142476250916097
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07257618641742569,-0.005089663679348329,0.5598926749410217,1.3985081863184754,0.4891680340968955,-0.18110855431028175,-0.14430930317008592,0.06417783005379536,0.007258980598088186,-0.6033137679660885,1.421560104779483,-0.7871444597283566,-0.21372038369587373,0.17758790839618982
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07084235708175608,-0.011252393704923223,0.5978082340543328,1.394695483543595,0.52529721835608,-0.17777916521694515,-0.15217199624993008,0.06328668962952994,0.013538762502402667,-0.6346855954085323,1.4173076021687123,-0.8051902080810999,-0.20982731476114563,0.18087107826172644
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06911373778195289,-0.018446073090072464,0.6288530448110593,1.3938011672553865,0.5852328844458211,-0.17880845092384307,-0.16072671150468715,0.062403069054627454,0.01419161477825849,-0.6699047650530557,1.4130089664814618,-0.797983151208673,-0.20459383017818422,0.18361625593424385
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067375456119028,-0.0248809806914129,0.6433569001599064,1.397220399365717,0.6664938172847164,-0.18535799746930487,-0.17123205854547552,0.06110688549823208,0.008665330654710555,-0.702590811321601,1.4094798123510814,-0.78304732673825,-0.19894168308561147,0.18873036274190672
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06596035784438532,-0.02959189473683658,0.6488138649702458,1.4029759150631487,0.7423527592947906,-0.19511990593261225,-0.17679327595724492,0.05967855584417137,0.0021543241554732194,-0.7292316838127739,1.407138487125169,-0.7609974176241596,-0.1939405174488571,0.19406699620645082
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473205882686131,-0.03227715112350968,0.6493736608115429,1.4095546769628646,0.8053279904357251,-0.20543358832632505,-0.17971333506701775,0.05838180121583895,0.0008945630128058754,-0.7627896177770378,1.4009131743025702,-0.7400732190891506,-0.18862764352610864,0.1949311038231651
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06363132519334387,-0.03446330338525784,0.654089955329509,1.4144259185198313,0.8524787794041017,-0.21249347788219372,-0.17997001970295365,0.057518394763427974,-0.0001307417967609276,-0.7967611803153578,1.394130480698014,-0.7097529725119437,-0.18287733321911906,0.19384523607557994
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06259304271434317,-0.03534274684625602,0.6626885429276047,1.417640536926333,0.8819620582000854,-0.2166752228180987,-0.18000625199393144,0.056678244377121705,0.001568303667587423,-0.8302197699255157,1.3863039639649106,-0.6961544015469868,-0.17759080841282426,0.19499704471493576
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061577745645892266,-0.035798326516863634,0.6753912848007592,1.418999526632908,0.8906406369366734,-0.21686480976159048,-0.17915957409999728,0.05590552430857741,0.00043229381813685193,-0.8635293685783725,1.3788310334822858,-0.680668776991318,-0.17352057635564763,0.19680946321741447
